Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Daily return,Percentage Return,7 Day Moving Average
GOOG,2023-03-13,90.56500244,93.08000183,89.94000244,91.66000366,91.66000366,31508600,1.095001221,1.209077669,#DIV/0!
GOOG,2023-03-14,93.06999969,94.83000183,92.77999878,94.25,94.25,32303900,1.180000305,1.267863231,#DIV/0!
GOOG,2023-03-15,93.54000092,97.25,93.04000092,96.55000305,96.55000305,38367300,3.010002136,3.217876958,#DIV/0!
GOOG,2023-03-16,96.56999969,101.9700012,95.87000275,101.0699997,101.0699997,54499500,4.5,4.659832261,#DIV/0!
GOOG,2023-03-17,100.8399963,103.4899979,100.75,102.4599991,102.4599991,76140300,1.620002747,1.606508137,#DIV/0!
GOOG,2023-03-20,101.0599976,102.5800018,100.7900009,101.9300003,101.9300003,26033900,0.870002747,0.860877466,#DIV/0!
GOOG,2023-03-21,101.9800034,105.9599991,101.8600006,105.8399963,105.8399963,33122800,3.859992981,3.785048886,#DIV/0!
GOOG,2023-03-22,105.1399994,107.5100021,104.2099991,104.2200012,104.2200012,32336900,-0.919998169,-0.875022041,#DIV/0!
GOOG,2023-03-23,105.8899994,107.1009979,105.4100037,106.2600021,106.2600021,31385800,0.370002747,0.349421804,#DIV/0!
GOOG,2023-03-24,105.7399979,106.1600037,104.7399979,106.0599976,106.0599976,25245000,0.319999695,0.302628808,#DIV/0!
GOOG,2023-03-27,105.3199997,105.4000015,102.6299973,103.0599976,103.0599976,25393400,-2.260002136,-2.14584328,#DIV/0!
GOOG,2023-03-28,103,103,100.2799988,101.3600006,101.3600006,24913500,-1.63999939,-1.592232417,#DIV/0!
GOOG,2023-03-29,102.7200012,102.8199997,101.0299988,101.9000015,101.9000015,26148300,-0.819999695,-0.798286298,#DIV/0!
GOOG,2023-03-30,101.4400024,101.6100006,100.2900009,101.3199997,101.3199997,25009800,-0.120002747,-0.118299235,#DIV/0!
GOOG,2023-03-31,101.7099991,104.1900024,101.4400024,104,104,28086500,2.290000916,2.251500281,#DIV/0!
GOOG,2023-04-03,102.6699982,104.9499969,102.3799973,104.9100037,104.9100037,20719900,2.240005493,2.181752735,#DIV/0!
GOOG,2023-04-04,104.8399963,106.0999985,104.5999985,105.1200027,105.1200027,20377200,0.280006409,0.267079758,#DIV/0!
GOOG,2023-04-05,106.1200027,106.5400009,104.1019974,104.9499969,104.9499969,21864200,-1.170005798,-1.102530878,#DIV/0!
GOOG,2023-04-06,105.7699966,109.6299973,104.8150024,108.9000015,108.9000015,34684200,3.130004883,2.959255916,#DIV/0!
GOOG,2023-04-10,107.3899994,107.9700012,105.5999985,106.9499969,106.9499969,19741500,-0.440002441,-0.409723851,#DIV/0!
GOOG,2023-04-11,106.9199982,107.2200012,105.2799988,106.1200027,106.1200027,18721300,-0.799995422,-0.748218702,#DIV/0!
GOOG,2023-04-12,107.3899994,107.586998,104.9700012,105.2200012,105.2200012,22761600,-2.169998169,-2.020670622,#DIV/0!
GOOG,2023-04-13,106.4700012,108.2649994,106.4400024,108.1900024,108.1900024,21650700,1.720001221,1.615479667,#DIV/0!
GOOG,2023-04-14,107.6900024,109.5800018,107.5899963,109.4599991,109.4599991,20745400,1.769996643,1.643603494,#DIV/0!
GOOG,2023-04-17,105.4300003,106.7099991,105.3199997,106.4199982,106.4199982,29043400,0.989997864,0.939009638,#DIV/0!
GOOG,2023-04-18,107,107.0500031,104.7799988,105.1200027,105.1200027,17641400,-1.879997253,-1.757006779,#DIV/0!
GOOG,2023-04-19,104.2149963,105.7249985,103.8000031,105.0199966,105.0199966,16732000,0.805000305,0.772441907,#DIV/0!
GOOG,2023-04-20,104.6500015,106.8880005,104.6399994,105.9000015,105.9000015,22515300,1.25,1.194457699,#DIV/0!
GOOG,2023-04-21,106.0899963,106.6399994,105.4850006,105.9100037,105.9100037,22369800,-0.179992676,-0.169660366,#DIV/0!
GOOG,2023-04-24,106.0500031,107.3199997,105.3600006,106.7799988,106.7799988,21410900,0.729995728,0.688350501,#DIV/0!
GOOG,2023-04-25,106.6100006,107.4400024,104.5599976,104.6100006,104.6100006,31408100,-2,-1.875996612,#DIV/0!
GOOG,2023-04-26,105.5599976,107.0199966,103.2699966,104.4499969,104.4499969,37068200,-1.11000061,-1.051535275,#DIV/0!
GOOG,2023-04-27,105.2300034,109.1500015,104.4199982,108.3700027,108.3700027,38235200,3.13999939,2.983939266,#DIV/0!
GOOG,2023-04-28,107.8000031,108.2900009,106.0400009,108.2200012,108.2200012,23957900,0.419998169,0.38960868,#DIV/0!
GOOG,2023-05-01,107.7200012,108.6800003,107.5,107.7099991,107.7099991,20926300,-0.010002136,-0.00928531,#DIV/0!
GOOG,2023-05-02,107.6600037,107.7300034,104.5,105.9800034,105.9800034,20343100,-1.680000305,-1.560468371,#DIV/0!
GOOG,2023-05-03,106.2200012,108.1299973,105.6200027,106.1200027,106.1200027,17116300,-0.099998474,-0.094142791,#DIV/0!
GOOG,2023-05-04,106.1600037,106.3000031,104.6999969,105.2099991,105.2099991,19780600,-0.950004578,-0.894879941,#DIV/0!
GOOG,2023-05-05,105.3199997,106.4400024,104.7389984,106.2149963,106.2149963,20705300,0.894996643,0.849787928,#DIV/0!
